Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
"리얼먹방▶ ""콘치즈불닭볶음면"" & 왕새우튀김 ☆ 역시 알려주는대로 먹어야 제일 맛있음ㅣCorn Cheese Buldak NoodlesㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-03-24T11:00:07Z,4374767,76476,0,1789,10.0,https://www.youtube.com/watch?v=7wYQzy4C3aE
Real Mukbang:) Hearty Yukgaejang Kalguksu☆Mango to FinishㅣYukgaejang KalguksuㅣReal Mukbangㅣ하림육개장칼국수,2023-03-23T11:00:22Z,2229490,36783,0,1062,10.42,https://www.youtube.com/watch?v=dsxB9MH3yK8
Would you eat this? #shorts,2023-06-11T11:00:21Z,280930,9300,0,106,0.98,https://www.youtube.com/watch?v=_Hs7vI7cy30
"리얼먹방▶돌판에 올린 삼선짜장면☆엄마 집에서 파김치,석박지 수혈🤣ㅣJjajangmyeon & KimchiㅣMUKBANGㅣ",2022-10-08T11:00:31Z,7369308,90324,0,1175,12.0,https://www.youtube.com/watch?v=ZCyPYg2rzAM
Do you want a bite? #shorts #MaraXiangguo,2023-03-08T11:00:30Z,354594,12519,0,86,1.0,https://www.youtube.com/watch?v=R8p5sdtQX3s
리얼먹방▶ 제철 쭈꾸미 샤브샤브 ☆ 먹물 육수에 칼국수 사리🤤ㅣJjukkumi (Small octopus) shabu shabuㅣREAL SOUNDㅣASMR MUKBANGㅣ,2022-04-08T11:00:01Z,10416933,99790,0,2285,15.15,https://www.youtube.com/watch?v=aAKzpTylcfU
Real Mukbang:) Korean chicken & beer...☆ Best Chicken jumbo wings 🥠,2023-11-23T11:00:42Z,4430822,48654,0,1796,11.17,https://www.youtube.com/watch?v=oaiQUROZVZk
"리얼먹방▶쌀쌀해지면 생각나는 양곱창전골 ☆ 양대창구이,깍두기양밥,소주ㅣGopchang-jeongol & SojuㅣMUKBANGㅣ",2022-10-17T11:00:24Z,3852285,53111,0,909,12.4,https://www.youtube.com/watch?v=pRPwqpgZ4Dw
"짜장라면 더 맛있게 만드는 방법 (ft.군만두,파김치)ㅣJjajang RamyunㅣReal Mukbangㅣ",2023-02-23T11:00:11Z,4917658,71749,0,850,9.32,https://www.youtube.com/watch?v=LFVjKiuO7QU
리얼먹방:) 김치비빔국수 만들기 ★ 태워먹은😭 치즈돈까스ㅣKimchi Guksu & Cheese Pork cutletㅣREAL SOUNDㅣASMR MUKBANGㅣ,2022-01-29T11:00:16Z,4205525,72134,0,1377,10.45,https://www.youtube.com/watch?v=G_EbiGjoa0s
